timestamp,measured,ideal,offset,temperature,operating_hours,vibration,calibration_age,pressure_cycles,anomaly_type,severity,days_to_failure,health_score
1/21/2025 5:00,30.3738382,29.82962913,0.544209068,30.03520198,485,0.996076916,20,49,normal,info,185,89.12
1/21/2025 6:00,30.21628738,30,0.216287379,30.39280312,486,0.109865478,20,17,normal,info,199,95.67
1/21/2025 7:00,30.51641486,29.82962913,0.686785733,30.57593411,487,0.579834234,20,4,normal,info,179,86.26
1/21/2025 8:00,29.70997446,29.33012702,0.379847441,29.26310541,488,0.016406429,20,87,normal,info,192,92.4
1/21/2025 9:00,28.90798662,28.53553391,0.372452716,27.81032479,489,0.711111134,20,93,normal,info,192,92.55
1/21/2025 10:00,27.97757498,27.5,0.477574977,27.73899969,490,0.152905444,20,47,normal,info,188,90.45
1/21/2025 11:00,26.6062517,26.29409523,0.312156479,25.63380058,491,0.940559261,20,39,normal,info,195,93.76
1/21/2025 12:00,25.37519684,25,0.375196836,24.7219386,492,0.27333396,20,87,normal,info,192,92.5
1/21/2025 13:00,24.22351677,23.70590477,0.517612,23.86691501,493,0.985496271,20,86,normal,info,186,89.65
1/21/2025 14:00,25.16202261,22.5,0.321665957,22.59772501,494,0.51041851,20,46,trend_deviation,critical,194,93.57
1/21/2025 15:00,22.00061485,21.46446609,0.536148759,20.89494465,495,0.434751726,20,61,normal,info,185,89.28
1/21/2025 16:00,20.87296829,20.66987298,0.203095308,20.47488713,496,0.199044425,20,79,normal,info,199,95.94
1/21/2025 17:00,20.61877396,20.17037087,0.448403092,20.34757415,497,0.741882168,20,97,normal,info,189,91.03
1/21/2025 18:00,20.61910347,20,0.61910347,19.71336644,498,0.914731735,20,52,normal,info,182,87.62
1/21/2025 19:00,20.73150904,20.17037087,0.561138173,20.13758891,499,0.780787846,20,38,normal,info,184,88.78
1/21/2025 20:00,21.33849375,20.66987298,0.668620774,19.56049535,500,0.279331019,20,90,normal,info,180,86.63
1/21/2025 21:00,22.14850114,21.46446609,0.68403505,20.52142022,501,0.384565749,20,34,normal,info,179,86.32
1/21/2025 22:00,23.12017722,22.5,0.620177225,22.94381148,502,0.454503601,20,49,normal,info,182,87.6
1/21/2025 23:00,24.51880385,23.70590477,0.812899071,23.6241553,503,0.997205144,20,38,normal,info,174,83.74
1/22/2025 0:00,25.31312011,25,0.313120111,25.66438335,504,0.044663034,21,26,normal,info,195,93.74
1/22/2025 1:00,26.92469021,26.29409523,0.630594988,26.20443121,505,0.075732837,21,31,normal,info,182,87.39
1/22/2025 2:00,28.23148281,27.5,0.73148281,28.39817988,506,0.587111127,21,81,normal,info,177,85.37
1/22/2025 3:00,28.88557554,28.53553391,0.350041636,28.27829486,507,0.248502328,21,53,normal,info,193,93
1/22/2025 4:00,29.93658638,29.33012702,0.606459362,29.07006526,508,0.796213769,21,78,normal,info,183,87.87
1/22/2025 5:00,30.19532457,29.82962913,0.365695436,29.84009373,509,0.894932379,21,74,normal,info,193,92.69
1/22/2025 6:00,30.51776486,30,0.517764865,30.42933172,510,0.346274266,21,33,normal,info,186,89.64
1/22/2025 7:00,30.26885429,29.82962913,0.439225162,29.8773099,511,0.715460267,21,62,normal,info,190,91.22
1/22/2025 8:00,31.85756249,29.33012702,0.264243958,29.69136397,512,0.027568241,21,28,trend_deviation,critical,197,94.72
1/22/2025 9:00,28.73762842,28.53553391,0.202094516,28.57089503,513,0.795597284,21,76,normal,info,199,95.96
1/22/2025 10:00,28.03814509,27.5,0.538145092,28.04079036,514,0.473356687,21,36,normal,info,185,89.24
1/22/2025 11:00,26.66017485,26.29409523,0.366079628,26.15512502,515,0.254334714,21,21,normal,info,193,92.68
1/22/2025 12:00,25.43023101,25,0.430231014,25.52686766,516,0.98280254,21,72,normal,info,190,91.4
1/22/2025 13:00,24.53483844,23.70590477,0.82893367,24.0853243,517,0.917827054,21,81,normal,info,173,83.42
1/22/2025 14:00,32.95717503,22.5,0.457175033,23.07290105,518,0.506938279,21,46,spike,warning,189,90.86
1/22/2025 15:00,22.12376735,21.46446609,0.659301258,21.51936636,519,0.833949256,21,13,normal,info,180,86.81
1/22/2025 16:00,21.31305752,20.66987298,0.643184538,19.17223954,520,0.761020604,21,72,normal,info,181,87.14
1/22/2025 17:00,20.55049872,20.17037087,0.380127852,20.01995323,521,0.2648524,21,3,normal,info,192,92.4
1/22/2025 18:00,22.36569914,20,0.100861563,19.64529006,522,0.324223889,21,60,trend_deviation,critical,204,97.98
1/22/2025 19:00,23.25004967,20.17037087,0.496226696,20.96393709,523,0.324794503,21,70,trend_deviation,critical,187,90.08
1/22/2025 20:00,21.01547701,20.66987298,0.345604026,20.20783145,524,0.09586064,21,31,normal,info,193,93.09
1/22/2025 21:00,22.49127238,21.46446609,1.026806291,21.55754707,525,0.914689821,21,60,normal,info,165,79.46
1/22/2025 22:00,23.00504783,22.5,0.50504783,22.01171665,526,0.187835962,21,36,normal,info,187,89.9
1/22/2025 23:00,29.17186527,23.70590477,0.926657303,23.46655658,527,0.471067478,21,28,noise,warning,169,81.47
1/23/2025 0:00,25.6259895,25,0.625989496,24.5642447,528,0.593859265,22,88,normal,info,182,87.48
1/23/2025 1:00,26.83782506,26.29409523,0.543729836,26.356955,529,0.530594146,22,88,normal,info,185,89.13
1/23/2025 2:00,27.88614014,27.5,0.386140144,28.1732403,530,0.383953453,22,12,normal,info,192,92.28
1/23/2025 3:00,29.00256987,28.53553391,0.467035967,28.49560445,531,0.195273121,22,98,normal,info,188,90.66
1/23/2025 4:00,29.87917939,29.33012702,0.549052373,29.80299158,532,0.819057456,22,53,normal,info,185,89.02
1/23/2025 5:00,30.33026483,29.82962913,0.500635702,29.44988656,533,0.580429864,22,19,normal,info,187,89.99
1/23/2025 6:00,30.20903972,30,0.209039718,30.61332307,534,0.775025056,22,20,normal,info,199,95.82
1/23/2025 7:00,30.65684278,29.82962913,0.827213646,29.7005196,535,0.262764038,22,52,normal,info,173,83.46
1/23/2025 8:00,29.60076209,29.33012702,0.270635074,28.79939053,536,0.108131972,22,35,normal,info,197,94.59
1/23/2025 9:00,28.91038114,28.53553391,0.374847235,29.11092156,537,0.621874561,22,43,normal,info,192,92.5
1/23/2025 10:00,27.96445206,27.5,0.464452061,26.79556633,538,0.34441606,22,72,normal,info,188,90.71
1/23/2025 11:00,27.07630575,26.29409523,0.782210529,26.37239098,539,0.867922909,22,16,normal,info,175,84.36
1/23/2025 12:00,25.63492204,25,0.634922045,25.35097049,540,0.115216561,22,92,normal,info,181,87.3
1/23/2025 13:00,24.49888663,23.70590477,0.792981859,23.49106671,541,0.6537325,22,70,normal,info,175,84.14
1/23/2025 14:00,23.14658984,22.5,0.646589838,22.56755784,542,0.980479849,22,82,normal,info,181,87.07
1/23/2025 15:00,22.02353184,21.46446609,0.559065743,21.75394889,543,0.969245934,22,27,normal,info,185,88.82
1/23/2025 16:00,21.32510605,20.66987298,0.655233065,21.39022433,544,0.548773899,22,46,normal,info,181,86.9
1/23/2025 17:00,20.43283526,20.17037087,0.262464396,19.95516351,545,0.684588398,22,8,normal,info,197,94.75
1/23/2025 18:00,20.94513649,20,0.945136494,19.7326246,546,0.829460094,22,98,normal,info,168,81.1
1/23/2025 19:00,20.62569054,20.17037087,0.455319672,19.83461557,547,0.169264751,22,52,normal,info,189,90.89
1/23/2025 20:00,21.03864828,20.66987298,0.368775297,20.89761851,548,0.360661124,22,21,normal,info,192,92.62
1/23/2025 21:00,22.21026289,21.46446609,0.745796792,22.18310274,549,0.316695415,22,65,normal,info,177,85.08
1/23/2025 22:00,22.90018006,22.5,0.400180062,22.61364444,550,0.408010231,22,87,normal,info,191,92
1/23/2025 23:00,24.31786202,23.70590477,0.611957247,23.02423297,551,0.860790381,22,10,normal,info,182,87.76
1/24/2025 0:00,25.53151691,25,0.531516905,25.41687924,552,0.338563009,23,25,normal,info,186,89.37
1/24/2025 1:00,26.42610885,26.29409523,0.132013629,25.63379708,553,0.293978631,23,58,normal,info,202,97.36
1/24/2025 2:00,28.23346128,27.5,0.733461283,27.30234945,554,0.249823213,23,10,normal,info,177,85.33
1/24/2025 3:00,28.80214204,28.53553391,0.266608133,28.58259161,555,0.787382425,23,39,normal,info,197,94.67
1/24/2025 4:00,29.67337955,29.33012702,0.343252532,29.56698453,556,0.404795406,23,56,normal,info,194,93.13
1/24/2025 5:00,29.33012702,29.82962913,0.776224958,30.30769365,557,0.763277885,23,3,stuck_value,warning,175,84.48
1/24/2025 6:00,30.46024031,30,0.460240306,30.5942206,558,0.132888489,23,78,normal,info,189,90.8
1/24/2025 7:00,30.25985524,29.82962913,0.430226104,29.7165009,559,0.940578354,23,50,normal,info,190,91.4
1/24/2025 8:00,29.82962913,29.33012702,0.39738732,29.21204973,560,0.845901667,23,96,stuck_value,warning,191,92.05
1/24/2025 9:00,29.0236218,28.53553391,0.488087893,27.92122328,561,0.50417437,23,98,normal,info,187,90.24
1/24/2025 10:00,38.06630817,27.5,0.566308167,27.62784977,562,0.296696698,23,21,spike,warning,184,88.67
1/24/2025 11:00,26.86907638,26.29409523,0.574981159,26.30092168,563,0.28804401,23,94,normal,info,184,88.5
1/24/2025 12:00,25.6573624,25,0.657362398,25.04386967,564,0.854720136,23,56,normal,info,180,86.85
1/24/2025 13:00,24.14156449,23.70590477,0.435659712,24.34943886,565,0.125071239,23,36,normal,info,190,91.29
1/24/2025 14:00,23.00510204,22.5,0.505102035,21.91826838,566,0.242779782,23,8,normal,info,187,89.9
1/24/2025 15:00,22.33026407,21.46446609,0.865797979,21.09773505,567,0.146426542,23,53,normal,info,172,82.68
1/24/2025 16:00,21.14511321,20.66987298,0.475240233,20.40395506,568,0.343431382,23,3,normal,info,188,90.5
1/24/2025 17:00,20.72779827,20.17037087,0.557427406,20.49344641,569,0.841938631,23,43,normal,info,185,88.85
1/24/2025 18:00,20.47403257,20,0.474032572,18.99104886,570,0.512268751,23,50,normal,info,188,90.52
1/24/2025 19:00,20.62088694,20.17037087,0.45051607,20.88581009,571,0.951181811,23,15,normal,info,189,90.99
1/24/2025 20:00,21.66554052,20.66987298,0.99566754,20.33608923,572,0.230696123,23,8,normal,info,166,80.09
1/24/2025 21:00,21.80291535,21.46446609,0.338449253,21.11087175,573,0.880908765,23,90,normal,info,194,93.23
1/24/2025 22:00,23.01572568,22.5,0.515725677,22.90906012,574,0.132690582,23,23,normal,info,186,89.69
1/24/2025 23:00,24.59956339,23.70590477,0.89365862,23.72641565,575,0.592905341,23,43,normal,info,171,82.13
1/25/2025 0:00,25.57844839,25,0.578448385,24.06922856,576,0.094030748,24,2,normal,info,184,88.43
1/25/2025 1:00,26.86071276,26.29409523,0.566617535,25.73944146,577,0.835237317,24,39,normal,info,184,88.67
1/25/2025 2:00,28.10790421,27.5,0.607904206,28.10133398,578,0.046632763,24,56,normal,info,183,87.84
1/25/2025 3:00,29.15905211,28.53553391,0.623518204,28.50249469,579,0.704431821,24,61,normal,info,182,87.53
1/25/2025 4:00,30.28638586,29.33012702,0.956258842,29.09472827,580,0.254388808,24,86,normal,info,168,80.87
1/25/2025 5:00,30.3474096,29.82962913,0.517780466,29.81976073,581,0.731271022,24,40,normal,info,186,89.64
1/25/2025 6:00,30.65534793,30,0.655347928,29.82721644,582,0.85733137,24,20,normal,info,181,86.89
1/25/2025 7:00,30.25615594,29.82962913,0.426526806,30.49449453,583,0.643863235,24,27,normal,info,190,91.47
1/25/2025 8:00,29.74227838,29.33012702,0.41215136,29.0903635,584,0.204583372,24,14,normal,info,191,91.76
1/25/2025 9:00,29.18446338,28.53553391,0.648929474,28.15081923,585,0.048362466,24,56,normal,info,181,87.02
1/25/2025 10:00,27.96282942,27.5,0.462829425,27.33596481,586,0.970986652,24,6,normal,info,189,90.74
1/25/2025 11:00,26.73726523,26.29409523,0.443170004,26.45930504,587,0.205318624,24,38,normal,info,189,91.14
1/25/2025 12:00,25.61881306,25,0.618813055,23.75924373,588,0.892615334,24,10,normal,info,182,87.62
1/25/2025 13:00,24.68383264,23.70590477,0.977927867,23.64309479,589,0.395033632,24,57,normal,info,167,80.44
1/25/2025 14:00,23.02172032,22.5,0.521720323,23.23686879,590,0.532007275,24,79,normal,info,186,89.57
1/25/2025 15:00,21.7637537,21.46446609,0.299287609,21.41458964,591,0.944462508,24,52,normal,info,195,94.01
1/25/2025 16:00,21.54249013,20.66987298,0.872617151,20.36134809,592,0.715347021,24,53,normal,info,171,82.55
1/25/2025 17:00,20.89160913,20.17037087,0.721238266,20.81768752,593,0.271641131,24,10,normal,info,178,85.58
1/25/2025 18:00,20.48527221,20,0.485272209,19.49677206,594,0.997491161,24,6,normal,info,188,90.29
1/25/2025 19:00,20.74619069,20.17037087,0.575819822,19.17676542,595,0.519173147,24,52,normal,info,184,88.48
1/25/2025 20:00,29.84973872,20.66987298,0.782356523,20.84739682,596,0.020836826,24,42,noise,warning,175,84.35
1/25/2025 21:00,21.94844788,21.46446609,0.483981781,21.09723835,597,0.232006201,24,96,normal,info,188,90.32
1/25/2025 22:00,23.07377716,22.5,0.573777163,22.2710046,598,0.104206438,24,53,normal,info,184,88.52
1/25/2025 23:00,24.48684651,23.70590477,0.780941737,24.16819371,599,0.221500781,24,73,normal,info,175,84.38
1/26/2025 0:00,25.67646591,25,0.676465909,25.10222944,600,0.008162711,25,47,normal,info,180,86.47
1/26/2025 1:00,26.87574236,26.29409523,0.581647138,25.28599931,601,0.374005199,25,55,normal,info,184,88.37
1/26/2025 2:00,28.09157509,27.5,0.591575086,27.01893247,602,0.34169834,25,19,normal,info,183,88.17
1/26/2025 3:00,29.09309448,28.53553391,0.557560572,28.1865381,603,0.935369499,25,23,normal,info,185,88.85
1/26/2025 4:00,30.19429205,29.33012702,0.86416503,28.88656291,604,0.642357351,25,37,normal,info,172,82.72
1/26/2025 5:00,29.99748792,29.82962913,0.167858786,29.81674445,605,0.803876377,25,76,normal,info,201,96.64
1/26/2025 6:00,30.84656139,30,0.846561385,30.4268453,606,0.080852033,25,2,normal,info,173,83.07
1/26/2025 7:00,30.599683,29.82962913,0.770053872,29.81125898,607,0.322612061,25,81,normal,info,176,84.6
1/26/2025 8:00,29.8297809,29.33012702,0.499653878,29.35069629,608,0.298503391,25,68,normal,info,187,90.01
1/26/2025 9:00,29.34600981,28.53553391,0.810475909,28.09646575,609,0.977811489,25,73,normal,info,174,83.79
1/26/2025 10:00,48.0126057,27.5,0.512605702,27.23788578,610,0.239841748,25,64,out_of_range,critical,186,89.75
1/26/2025 11:00,27.13252526,26.29409523,0.838430034,26.36819671,611,0.511090201,25,31,normal,info,173,83.23
1/26/2025 12:00,25.7397029,25,0.7397029,25.2964754,612,0.59168042,25,70,normal,info,177,85.21
1/26/2025 13:00,24.40595444,23.70590477,0.700049664,23.08708338,613,0.972489089,25,15,normal,info,179,86
1/26/2025 14:00,23.08586479,22.5,0.585864791,22.00059314,614,0.467312378,25,54,normal,info,183,88.28
1/26/2025 15:00,22.21426539,21.46446609,0.749799299,22.20672485,615,0.111753004,25,80,normal,info,177,85
1/26/2025 16:00,21.60495094,20.66987298,0.935077955,20.22263086,616,0.011092494,25,23,normal,info,169,81.3
1/26/2025 17:00,20.80980602,20.17037087,0.639435155,19.92443114,617,0.321122033,25,2,normal,info,181,87.21
1/26/2025 18:00,20.89136122,20,0.891361224,20.17358152,618,0.304789,25,34,normal,info,171,82.17
1/26/2025 19:00,20.72237343,20.17037087,0.552002564,20.31645519,619,0.140282309,25,12,normal,info,185,88.96
1/26/2025 20:00,21.39726504,20.66987298,0.727392057,21.02388358,620,0.292805999,25,35,normal,info,178,85.45
1/26/2025 21:00,22.79068185,21.46446609,1.326215757,21.11152507,621,0.279937772,25,20,normal,info,153,73.48
1/26/2025 22:00,23.00708309,22.5,0.507083085,22.64631944,622,0.106652717,25,8,normal,info,187,89.86
1/26/2025 23:00,24.6633374,23.70590477,0.957432624,23.26824299,623,0.740005539,25,31,normal,info,168,80.85
1/27/2025 0:00,25.7593899,25,0.759389896,24.5151377,624,0.516123157,26,25,normal,info,176,84.81
1/27/2025 1:00,26.7764725,26.29409523,0.482377273,26.30309296,625,0.57397471,26,91,normal,info,188,90.35
1/27/2025 2:00,28.29138233,27.5,0.791382329,27.28757951,626,0.233204917,26,37,normal,info,175,84.17
1/27/2025 3:00,28.74030357,28.53553391,0.204769664,29.08141459,627,0.560697817,26,33,normal,info,199,95.9
1/27/2025 4:00,29.92559972,29.33012702,0.595472698,29.30437536,628,0.344856381,26,78,normal,info,183,88.09
1/27/2025 5:00,30.44873648,29.82962913,0.619107348,30.49226093,629,0.236860709,26,18,normal,info,182,87.62
1/27/2025 6:00,30.13525929,30,0.135259288,29.97699754,630,0.382968233,26,25,normal,info,202,97.29
1/27/2025 7:00,30.24321322,29.82962913,0.413584084,29.86901225,631,0.766778425,26,25,normal,info,191,91.73
1/27/2025 8:00,29.94146498,29.33012702,0.611337957,29.90670246,632,0.992259204,26,19,normal,info,182,87.77
1/27/2025 9:00,28.78032518,28.53553391,0.244791271,28.49750945,633,0.769664488,26,39,normal,info,198,95.1
1/27/2025 10:00,28.26231361,27.5,0.762313614,27.80484576,634,0.179706666,26,42,normal,info,176,84.75
1/27/2025 11:00,26.93346286,26.29409523,0.639367632,24.97915981,635,0.167372852,26,65,normal,info,181,87.21
1/27/2025 12:00,25.39090322,25,0.390903219,25.47345235,636,0.001937309,26,3,normal,info,192,92.18
1/27/2025 13:00,24.55882952,23.70590477,0.852924744,24.00562528,637,0.319371666,26,4,normal,info,172,82.94
1/27/2025 14:00,23.11960923,22.5,0.619609233,22.57616494,638,0.702351461,26,3,normal,info,182,87.61
1/27/2025 15:00,22.35264624,21.46446609,0.888180143,21.99927034,639,0.993700523,26,58,normal,info,171,82.24
1/27/2025 16:00,21.24507394,20.66987298,0.575200962,21.35905159,640,0.804885498,26,2,normal,info,184,88.5
1/27/2025 17:00,20.69797984,20.17037087,0.52760897,20.47685643,641,0.318285153,26,12,normal,info,186,89.45
1/27/2025 18:00,20.63828337,20,0.638283369,20.8120099,642,0.064384106,26,86,normal,info,181,87.23
1/27/2025 19:00,21.00025877,20.17037087,0.829887897,19.33117602,643,0.817636336,26,55,normal,info,173,83.4
1/27/2025 20:00,21.21555817,20.66987298,0.545685185,20.7897714,644,0.518252311,26,24,normal,info,185,89.09
1/27/2025 21:00,22.00511692,21.46446609,0.54065083,21.59480821,645,0.262341366,26,40,normal,info,185,89.19
1/27/2025 22:00,22.99601718,22.5,0.496017181,22.21687122,646,0.770895683,26,14,normal,info,187,90.08
1/27/2025 23:00,24.27018934,23.70590477,0.564284569,23.41418289,647,0.065240454,26,55,normal,info,184,88.71
1/28/2025 0:00,25.66047519,25,0.660475192,24.04921594,648,0.944580395,27,68,normal,info,180,86.79
1/28/2025 1:00,27.02103054,26.29409523,0.726935312,26.13018757,649,0.310246425,27,21,normal,info,178,85.46
1/28/2025 2:00,28.54328456,27.5,1.043284555,27.29670366,650,0.798042443,27,50,normal,info,164,79.13
1/28/2025 3:00,29.18736011,28.53553391,0.651826206,28.72185323,651,0.278836613,27,66,normal,info,181,86.96
1/28/2025 4:00,30.21634846,29.33012702,0.886221437,28.93010668,652,0.622443746,27,67,normal,info,171,82.28
1/28/2025 5:00,30.18932721,29.82962913,0.359698076,29.03467763,653,0.998922508,27,41,normal,info,193,92.81
1/28/2025 6:00,41.16035132,30,1.160351316,30.58295631,654,0.761923382,27,37,spike,warning,159,76.79
1/28/2025 7:00,33.81739581,29.82962913,1.010148645,29.58337319,655,0.491315718,27,74,noise,warning,166,79.8
1/28/2025 8:00,29.86285711,29.33012702,0.532730091,30.04874499,656,0.331505598,27,62,normal,info,186,89.35
1/28/2025 9:00,29.27417574,28.53553391,0.738641839,29.11095123,657,0.927271445,27,8,normal,info,177,85.23
1/28/2025 10:00,28.26428289,27.5,0.764282893,28.56337393,658,0.654790354,27,79,normal,info,176,84.71
1/28/2025 11:00,26.70724274,26.29409523,0.413147519,25.90843215,659,0.996152904,27,88,normal,info,191,91.74
1/28/2025 12:00,25.50546297,25,0.505462968,25.28117157,660,0.98207551,27,53,normal,info,187,89.89
1/28/2025 13:00,24.36292066,23.70590477,0.657015884,23.62729142,661,0.573328493,27,97,normal,info,180,86.86
1/28/2025 14:00,23.13203087,22.5,0.632030868,21.88863898,662,0.068381122,27,53,normal,info,181,87.36
1/28/2025 15:00,21.78932643,21.46446609,0.324860334,21.23807362,663,0.656873302,27,22,normal,info,194,93.5
1/28/2025 16:00,21.13692341,20.66987298,0.467050431,20.34506281,664,0.297412637,27,73,normal,info,188,90.66
1/28/2025 17:00,20.83224352,20.17037087,0.661872654,20.81311434,665,0.966649997,27,86,normal,info,180,86.76
1/28/2025 18:00,20.2643833,20,0.264383301,19.58307966,666,0.581927905,27,95,normal,info,197,94.71
1/28/2025 19:00,20.86532333,20.17037087,0.694952463,20.52543588,667,0.91436352,27,37,normal,info,179,86.1
1/28/2025 20:00,21.45447041,20.66987298,0.784597431,20.49817379,668,0.08025812,27,71,normal,info,175,84.31
1/28/2025 21:00,22.42796513,21.46446609,0.963499031,21.08832168,669,0.495301654,27,96,normal,info,168,80.73
1/28/2025 22:00,23.18089154,22.5,0.680891537,22.51118546,670,0.551466879,27,43,normal,info,179,86.38
1/28/2025 23:00,24.58076503,23.70590477,0.874860254,23.71056544,671,0.601635736,27,78,normal,info,171,82.5
1/29/2025 0:00,25.61449857,25,0.614498575,24.05477577,672,0.218864883,28,35,normal,info,182,87.71
1/29/2025 1:00,26.94851703,26.29409523,0.6544218,26.62141622,673,0.145050641,28,51,normal,info,181,86.91
1/29/2025 2:00,28.46722492,27.5,0.967224918,27.04122978,674,0.266253685,28,56,normal,info,168,80.66
1/29/2025 3:00,29.18332947,28.53553391,0.64779556,29.18247623,675,0.110427636,28,86,normal,info,181,87.04
1/29/2025 4:00,19.90410765,29.33012702,0.573980628,29.91747167,676,0.194540266,28,34,spike,warning,184,88.52
1/29/2025 5:00,30.54323516,29.82962913,0.713606028,29.75826853,677,0.934400432,28,96,normal,info,178,85.73
1/29/2025 6:00,30.96338989,30,0.963389891,30.51928028,678,0.965000209,28,66,normal,info,168,80.73
1/29/2025 7:00,30.97586819,29.82962913,1.146239062,29.76411892,679,0.544835155,28,31,normal,info,160,77.08
1/29/2025 8:00,30.02182642,29.33012702,0.6916994,29.50913525,680,0.946015605,28,91,normal,info,179,86.17
1/29/2025 9:00,28.98313516,28.53553391,0.44760125,28.51319071,681,0.988404692,28,47,normal,info,189,91.05
1/29/2025 10:00,28.0685537,27.5,0.568553698,27.66025321,682,0.473100861,28,92,normal,info,184,88.63
1/29/2025 11:00,26.91532412,26.29409523,0.621228892,26.5214228,683,0.71193542,28,31,normal,info,182,87.58
1/29/2025 12:00,26.03783218,25,1.037832185,24.53958298,684,0.105066481,28,86,normal,info,165,79.24
1/29/2025 13:00,24.45713718,23.70590477,0.75123241,23.73335257,685,0.231680965,28,90,normal,info,177,84.98
1/29/2025 14:00,23.35406266,22.5,0.854062656,22.45040207,686,0.268576181,28,97,normal,info,172,82.92
1/29/2025 15:00,22.09203462,21.46446609,0.627568527,21.36523787,687,0.872871478,28,45,normal,info,182,87.45
1/29/2025 16:00,20.93057664,20.66987298,0.260703661,21.15742655,688,0.223048968,28,12,normal,info,197,94.79
1/29/2025 17:00,21.22135539,20.17037087,1.050984519,19.3877231,689,0.733808714,28,19,normal,info,164,78.98
1/29/2025 18:00,20.65401649,20,0.654016486,19.30224266,690,0.973759307,28,81,normal,info,181,86.92
1/29/2025 19:00,20.67758924,20.17037087,0.507218372,19.62124885,691,0.915593753,28,69,normal,info,187,89.86
1/29/2025 20:00,21.4591318,20.66987298,0.789258819,20.29834103,692,0.663404345,28,60,normal,info,175,84.21
1/29/2025 21:00,22.16186328,21.46446609,0.697397189,22.93356013,693,0.69442495,28,38,normal,info,179,86.05
1/29/2025 22:00,22.93317642,22.5,0.433176422,22.38360628,694,0.195850777,28,4,normal,info,190,91.34
1/29/2025 23:00,22.5,23.70590477,0.647038092,23.16962479,695,0.004085655,28,20,stuck_value,warning,181,87.06
1/30/2025 0:00,25.49930605,25,0.499306046,24.91501041,696,0.36286383,29,34,normal,info,187,90.01
1/30/2025 1:00,27.11450444,26.29409523,0.820409219,26.93514942,697,0.758956651,29,2,normal,info,174,83.59
1/30/2025 2:00,28.23985583,27.5,0.739855835,27.25762743,698,0.92791159,29,48,normal,info,177,85.2
1/30/2025 3:00,29.50192643,28.53553391,0.966392524,28.05685009,699,0.223842389,29,55,normal,info,168,80.67
1/30/2025 4:00,30.11878387,29.33012702,0.788656856,29.22280105,700,0.324272155,29,29,normal,info,175,84.23
1/30/2025 5:00,30.67833836,29.82962913,0.848709227,29.64576134,701,0.901673825,29,74,normal,info,172,83.03
1/30/2025 6:00,30.76693713,30,0.766937128,29.77286038,702,0.503450694,29,85,normal,info,176,84.66
1/30/2025 7:00,30.49047082,29.82962913,0.66084169,29.44678982,703,0.686788968,29,25,normal,info,180,86.78
1/30/2025 8:00,29.88275338,29.33012702,0.552626361,29.1973234,704,0.232298436,29,77,normal,info,185,88.95
1/30/2025 9:00,29.6330196,28.53553391,1.09748569,29.36310297,705,0.735247906,29,18,normal,info,162,78.05
1/30/2025 10:00,28.48646586,27.5,0.986465862,27.78741538,706,0.238713692,29,65,normal,info,167,80.27
1/30/2025 11:00,27.1220475,26.29409523,0.82795227,26.54298583,707,0.717344518,29,62,normal,info,173,83.44
1/30/2025 12:00,25.78473451,25,0.784734509,24.39151871,708,0.164775887,29,58,normal,info,175,84.31
1/30/2025 13:00,24.2340354,23.70590477,0.52813063,23.61903251,709,0.959046672,29,28,normal,info,186,89.44
1/30/2025 14:00,23.3973198,22.5,0.897319798,22.34567844,710,0.6253924,29,80,normal,info,170,82.05
1/30/2025 15:00,21.74262319,21.46446609,0.278157095,21.56991362,711,0.148683415,29,57,normal,info,196,94.44
1/30/2025 16:00,21.16140143,20.66987298,0.491528453,20.31631744,712,0.390313213,29,94,normal,info,187,90.17
1/30/2025 17:00,20.97421986,20.17037087,0.803848989,19.52388786,713,0.685178578,29,94,normal,info,174,83.92
1/30/2025 18:00,20.94049386,20,0.940493863,19.65862858,714,0.883735956,29,36,normal,info,169,81.19
1/30/2025 19:00,21.1936269,20.17037087,1.023256036,21.35448006,715,0.137499554,29,2,normal,info,165,79.53
1/30/2025 20:00,21.37707838,20.66987298,0.707205396,20.84639117,716,0.067223235,29,25,normal,info,178,85.86
1/30/2025 21:00,22.3750077,21.46446609,0.910541603,21.07156503,717,0.225335983,29,34,normal,info,170,81.79
1/30/2025 22:00,2.957960997,22.5,0.457960997,21.64039659,718,0.709121608,29,59,out_of_range,critical,189,90.84
1/30/2025 23:00,24.29414959,23.70590477,0.588244812,23.88576289,719,0.590316536,29,97,normal,info,183,88.24
1/31/2025 0:00,25.44490503,25,0.444905026,25.13461757,720,0.468778738,30,49,normal,info,189,91.1
1/31/2025 1:00,27.16989499,26.29409523,0.87579976,26.36359148,721,0.246201643,30,14,normal,info,171,82.48
1/31/2025 2:00,27.96865284,27.5,0.468652836,27.74133251,722,0.791144966,30,59,normal,info,188,90.63
1/31/2025 3:00,29.14204442,28.53553391,0.606510511,28.33219553,723,0.455408114,30,39,normal,info,183,87.87
1/31/2025 4:00,30.18386507,29.33012702,0.853738049,29.55903903,724,0.442754286,30,90,normal,info,172,82.93
1/31/2025 5:00,30.4045034,29.82962913,0.574874272,29.2854941,725,0.039481295,30,59,normal,info,184,88.5
1/31/2025 6:00,31.00725005,30,1.00725005,29.4472159,726,0.307406926,30,88,normal,info,166,79.85
1/31/2025 7:00,30.90414552,29.82962913,1.074516384,30.42830527,727,0.206888305,30,90,normal,info,163,78.51
